pedido_id,produtor,lancamento,segmento,score,categoria_risco_score,endereco_cep,endereco_estado,endereco_cidade,nascimento,idade,modalidade,total_financiado,quantidade_parcelas,data_efetivacao,order_bump,pedido_pai_ob,SCORE_HCP4,SCORE_HEST,SCORE_HFI4,SCORE_HIPA,SCORE_HIPN,SCORE_HRM5,SCORE_HSV4,SCORE_HVA4,MENSAGEM_TIPO_REGISTRO,dia_semana_compra,mes_compra,compra_fim_semana,valor_parcela,tem_order_bump,tem_bureau,qtd_scores_bureau,media_scores_bureau,razao_hipa_hipn,produtor_encoded,lancamento_encoded,segmento_encoded,categoria_risco_score_encoded,endereco_cep_encoded,endereco_estado_encoded,endereco_cidade_encoded,nascimento_encoded,modalidade_encoded,MENSAGEM_TIPO_REGISTRO_encoded
1967689,Produtor_0261,Lancamento_3285,Mentoria,293.0,Alto,11347-150,SP,Cidade_5387,2007-12-12,18,Crédito Acessível,2038.8,12,2026-01-19 16:41:00,Desconhecido,0.0,0,0,0,99,999,0,0,0,APTOS,0,1,0,169.9,0,1,8,137.25,0.099,110,1000,6,0,2640,27,2579,12510,1,0
1964931,Produtor_0610,Lancamento_0924,Outros,933.0,Baixo,78243-000,MT,Cidade_3530,1968-07-14,57,Crédito Acessível,1435.9,5,2026-01-19 16:41:00,Desconhecido,0.0,736,6,750,99,100,2819,734,735,APTOS,0,1,0,287.18,0,1,8,747.375,0.9801980198019802,249,304,7,1,16609,13,1700,1927,1,0
1958394,Produtor_0261,Lancamento_3285,Mentoria,627.0,Médio,98590-000,RS,Cidade_4813,1975-06-24,50,Crédito Acessível,2038.8,12,2026-01-19 16:41:00,Desconhecido,0.0,625,1,628,99,64,4277,628,622,APTOS,0,1,0,169.9,0,1,8,868.0,1.523076923076923,110,1000,6,3,20550,24,2338,3707,1,0
1968134,Produtor_1958,Lancamento_3691,Empreendedor,281.0,Alto,79070-260,MS,Cidade_1031,1973-01-08,53,Crédito Acessível,2171.88,12,2026-01-19 16:42:00,Desconhecido,0.0,521,1,624,99,29,1826,601,587,APTOS,0,1,0,180.99,0,1,8,536.0,3.3,826,1061,3,0,16960,12,522,3029,1,0
1968137,Produtor_0916,Lancamento_1250,Emagrecimento,241.0,Alto,11611-208,SP,Cidade_5375,1989-02-20,36,Crédito Acessível,861.91,7,2026-01-19 16:43:00,Desconhecido,0.0,492,1,515,99,89,1726,505,505,APTOS,0,1,0,123.13,0,1,8,491.5,1.1,372,415,2,0,2708,27,2567,7914,1,0
1967214,Produtor_0617,Lancamento_0798,Outros,132.0,Alto,76190-000,GO,Cidade_3765,1978-09-23,47,Crédito Acessível,833.79,3,2026-01-19 16:45:00,Desconhecido,0.0,435,1,446,99,0,2131,473,491,APTOS,0,1,0,277.93,0,1,8,509.5,99.0,254,276,7,0,16047,9,1818,4643,1,0
1968138,Produtor_0261,Lancamento_3285,Mentoria,604.0,Médio,60410-642,CE,Cidade_1883,1987-12-13,38,Crédito Acessível,2038.8,12,2026-01-19 16:46:00,Desconhecido,0.0,675,8,674,99,97,8853,648,634,APTOS,0,1,0,169.9,0,1,8,1461.0,1.010204081632653,110,1000,6,3,12674,6,926,7537,1,0
1968128,Produtor_0683,Lancamento_0232,Autoconhecimento,759.0,Baixo,39600-000,MG,Cidade_0364,1977-11-14,48,Antecipação Produtor,2988.0,12,2026-01-19 16:47:00,Desconhecido,0.0,638,3,692,99,100,1589,675,670,APTOS,0,1,0,249.0,0,1,8,558.25,0.9801980198019802,278,67,0,1,10075,11,170,4380,0,0
1967812,Produtor_0683,Lancamento_0232,Autoconhecimento,695.0,Baixo,56307-710,PE,Cidade_3968,1984-04-25,41,Crédito Acessível,1785.24,12,2026-01-19 16:49:00,Desconhecido,0.0,725,1,701,99,95,1790,670,637,APTOS,0,1,0,148.77,0,1,8,589.75,1.03125,278,67,0,1,11896,17,1923,6408,1,0
1967966,Produtor_0261,Lancamento_3285,Mentoria,474.0,Médio,68030-060,PA,Cidade_4758,1994-04-20,31,Crédito Acessível,2038.8,12,2026-01-19 16:50:00,Desconhecido,0.0,656,1,705,99,20,1834,646,580,APTOS,0,1,0,169.9,0,1,8,567.625,4.714285714285714,110,1000,6,3,13914,15,2316,9418,1,0
1968153,Produtor_1014,Lancamento_3140,Outros,281.0,Alto,66083-158,PA,Cidade_0627,1991-12-16,34,Crédito Acessível,2321.55,5,2026-01-19 16:50:00,Desconhecido,0.0,593,6,586,99,100,5132,579,534,APTOS,0,1,0,464.31000000000006,0,1,8,953.625,0.9801980198019802,411,965,7,0,13687,15,313,8756,1,0
1968102,Produtor_0634,Lancamento_0213,Outros,237.0,Alto,60810-035,CE,Cidade_1883,1968-09-08,57,Crédito Acessível,4906.96,13,2026-01-19 16:51:00,Desconhecido,0.0,558,2,569,99,67,2025,567,583,APTOS,0,1,0,377.4584615384616,0,1,8,558.75,1.4558823529411764,264,60,7,0,12785,6,926,1958,1,0
1956891,Produtor_1186,Lancamento_1451,Mentoria,253.0,Alto,87708-272,PR,Cidade_3810,2001-10-17,24,Crédito Acessível,3779.2,13,2026-01-19 16:52:00,Desconhecido,0.0,458,1,398,99,11,1988,427,389,APTOS,0,1,0,290.7076923076923,0,1,8,471.375,8.25,504,477,6,0,18478,19,1843,11426,1,0
1962018,Produtor_1107,Lancamento_2336,Outros,861.0,Baixo,75850-000,GO,Cidade_0948,1989-04-15,36,Crédito Acessível,7546.56,24,2026-01-19 16:52:00,Desconhecido,0.0,764,3,668,2,100,2122,678,691,APTOS,0,1,0,314.44,0,1,8,628.5,0.0198019801980198,464,695,7,1,15979,9,478,7956,1,0
1964873,Produtor_0721,Lancamento_1597,Autoconhecimento,475.0,Médio,23555-024,RJ,Cidade_4446,1969-09-05,56,Crédito Acessível,2240.0,12,2026-01-19 16:53:00,Desconhecido,0.0,588,10,625,99,99,4955,625,625,APTOS,0,1,0,186.66666666666663,0,1,8,953.25,0.99,294,510,0,3,6478,20,2165,2167,1,0
1967409,Produtor_2047,Lancamento_2118,Outros,458.0,Médio,55645-806,PE,Cidade_2047,1971-05-22,54,Crédito Acessível,2223.96,12,2026-01-19 16:55:00,Desconhecido,0.0,625,1,534,99,69,1638,573,567,APTOS,0,1,0,185.33,0,1,8,513.25,1.4142857142857144,865,580,7,3,11846,17,998,2588,1,0
1967973,Produtor_0843,Lancamento_3231,Empreendedor,224.0,Alto,03428-050,SP,Cidade_5362,1977-04-28,48,Crédito Acessível,6750.48,6,2026-01-19 16:56:00,Desconhecido,0.0,584,1,574,99,0,3945,572,605,APTOS,0,1,0,1125.08,0,1,8,797.5,99.0,342,986,3,0,471,27,2554,4228,1,0
1967904,Produtor_0673,Lancamento_3126,Mentoria,604.0,Médio,71692-616,DF,Cidade_0764,2003-04-03,22,Crédito Acessível,1347.42,6,2026-01-19 16:56:00,Desconhecido,0.0,513,1,546,99,97,1400,571,535,APTOS,0,1,0,224.57,0,1,8,470.25,1.010204081632653,275,959,6,3,14791,7,377,11731,1,0
1968130,Produtor_1463,Lancamento_4197,Autodesenvolvimento,457.0,Médio,75804-712,GO,Cidade_2713,1993-01-04,33,Crédito Acessível,15100.0,7,2026-01-19 16:59:00,Desconhecido,0.0,672,2,671,2,100,5253,656,676,APTOS,0,1,0,2157.1428571428573,0,1,8,1004.0,0.0198019801980198,618,1268,1,3,15961,9,1330,9057,1,0
1752458,Produtor_1961,Lancamento_1314,Outros,350.0,Médio,07197-120,SP,Cidade_2115,1984-06-02,41,Crédito Acessível,2730.84,12,2026-01-19 17:00:00,Desconhecido,0.0,548,1,570,99,100,1400,542,509,APTOS,0,1,0,227.57,0,1,8,471.125,0.9801980198019802,828,429,7,3,1783,27,1032,6441,1,0
1968161,Produtor_1042,Lancamento_0270,Outros,314.0,Médio,72215-216,DF,Cidade_0764,1992-11-14,33,Crédito Acessível,1133.73,9,2026-01-19 17:00:00,Desconhecido,0.0,625,9,621,99,97,8234,625,625,APTOS,0,1,0,125.97,0,1,8,1366.875,1.010204081632653,427,78,7,3,14997,7,377,9021,1,0
1968125,Produtor_0153,Lancamento_4581,Empreendedor,337.0,Médio,15040230,SP,Cidade_5307,1973-10-15,52,Crédito Acessível,3719.52,12,2026-01-19 17:02:00,Desconhecido,0.0,625,8,594,99,100,1419,582,603,APTOS,0,1,0,309.96,0,1,8,503.75,0.9801980198019802,65,1436,3,3,4648,27,2499,3226,1,0
1968115,Produtor_1961,Lancamento_1314,Outros,325.0,Médio,21235-280,RJ,Cidade_4446,1995-11-07,30,Crédito Acessível,2730.84,12,2026-01-19 17:02:00,Desconhecido,0.0,560,1,595,99,61,2187,564,536,APTOS,0,1,0,227.57,0,1,8,575.375,1.596774193548387,828,429,7,3,5890,20,2165,9877,1,0
1968165,Produtor_0639,Lancamento_2716,Mentoria,Desconhecido,Desconhecido,88056-590,SC,Cidade_1867,1969-12-22,56,Crédito Acessível,1688.46,6,2026-01-19 17:03:00,Desconhecido,0.0,698,8,665,99,93,4855,629,566,APTOS,0,1,0,281.41,0,1,8,951.625,1.053191489361702,267,806,6,2,18547,25,918,2236,1,0
1949110,Produtor_0683,Lancamento_0232,Autoconhecimento,404.0,Médio,88330-696,SC,Cidade_0507,1970-10-17,55,Antecipação Produtor,2988.0,12,2026-01-19 17:04:00,Desconhecido,0.0,618,3,596,2,100,5916,585,606,APTOS,0,1,0,249.0,0,1,8,1053.25,0.0198019801980198,278,67,0,3,18847,25,244,2434,0,0
1967823,Produtor_0261,Lancamento_3285,Mentoria,258.0,Alto,95588-000,RS,Cidade_5893,1986-02-16,39,Crédito Acessível,2038.8,12,2026-01-19 17:05:00,Desconhecido,0.0,526,4,576,99,998,4405,543,530,APTOS,0,1,0,169.9,0,1,8,960.125,0.0990990990990991,110,1000,6,0,20180,24,2818,6974,1,0
1964492,Produtor_0050,Lancamento_4353,Outros,305.0,Médio,02754-030,SP,Cidade_5362,1976-12-08,49,Crédito Acessível,9900.3,30,2026-01-19 17:09:00,Desconhecido,0.0,625,1,625,2,100,20045,625,625,APTOS,0,1,0,330.01,0,1,8,2831.0,0.0198019801980198,26,1340,7,3,263,27,2554,4121,1,0
1967260,Produtor_1961,Lancamento_1314,Outros,188.0,Alto,68660-000,PA,Cidade_5353,1988-03-15,37,Crédito Acessível,2730.84,12,2026-01-19 17:10:00,Desconhecido,0.0,511,2,527,99,100,1973,535,514,APTOS,0,1,0,227.57,0,1,8,532.625,0.9801980198019802,828,429,7,0,14089,15,2545,7621,1,0
1961824,Produtor_0261,Lancamento_3285,Mentoria,0.0,Alto,69078440,AM,Cidade_3082,1980-03-11,45,Crédito Acessível,2038.8,12,2026-01-19 17:20:00,Desconhecido,0.0,596,1,595,99,998,1519,604,594,APTOS,0,1,0,169.9,0,1,8,625.75,0.0990990990990991,110,1000,6,0,14363,2,1493,5083,1,0
1967016,Produtor_0878,Lancamento_4918,Mentoria,240.0,Alto,12512305,SP,Cidade_2103,1974-09-27,51,Crédito Acessível,1654.9,10,2026-01-19 17:22:00,Desconhecido,0.0,592,5,606,99,25,1852,600,625,APTOS,0,1,0,165.49,0,1,8,550.5,3.807692307692308,354,1533,6,0,3176,27,1026,3495,1,0
1968193,Produtor_0683,Lancamento_0232,Autoconhecimento,342.0,Médio,88330-009,SC,Cidade_0507,1976-01-08,50,Antecipação Produtor,1792.8,12,2026-01-19 17:23:00,Desconhecido,0.0,611,3,589,99,52,7023,550,530,APTOS,0,1,0,149.4,0,1,8,1182.125,1.8679245283018868,278,67,0,3,18836,25,244,3859,0,0
1968124,Produtor_1564,Lancamento_2138,Outros,509.0,Médio,94950-824,RS,Cidade_0923,1981-12-13,44,Crédito Acessível,2931.28,11,2026-01-19 17:27:00,Desconhecido,0.0,715,1,638,99,84,3984,611,630,APTOS,0,1,0,266.48,0,1,8,845.25,1.1647058823529413,662,600,7,3,20060,24,466,5639,1,0
1966890,Produtor_1961,Lancamento_1314,Outros,148.0,Alto,81770-460,PR,Cidade_1555,1993-06-29,32,Crédito Acessível,2730.84,12,2026-01-19 17:30:00,Desconhecido,0.0,555,1,531,99,74,2000,535,512,APTOS,0,1,0,227.57,0,1,8,538.375,1.32,828,429,7,0,17414,19,780,9199,1,0
1967097,Produtor_1961,Lancamento_1314,Outros,210.0,Alto,79070-120,MS,Cidade_1031,1975-07-16,50,Crédito Acessível,2730.84,12,2026-01-19 17:33:00,Desconhecido,0.0,625,1,582,2,94,7454,607,616,APTOS,0,1,0,227.57,0,1,8,1247.625,0.0210526315789473,828,429,7,0,16958,12,522,3725,1,0
1968204,Produtor_1178,Lancamento_2726,Autoconhecimento,311.0,Médio,95900-528,RS,Cidade_2878,1993-09-05,32,Crédito Acessível,3824.05,6,2026-01-19 17:33:00,Desconhecido,0.0,661,2,631,99,99,5640,604,590,APTOS,0,1,0,637.3416666666667,0,1,8,1040.75,0.99,500,809,0,3,20269,24,1402,9249,1,0
1430534,Produtor_0683,Lancamento_0232,Autoconhecimento,493.0,Médio,29800-000,ES,Cidade_0543,1973-10-02,52,Antecipação Produtor,2988.0,12,2026-01-19 17:33:00,Desconhecido,0.0,632,2,656,99,998,1641,639,642,APTOS,0,1,0,249.0,0,1,8,663.625,0.0990990990990991,278,67,0,3,7970,8,267,3216,0,0
1968197,Produtor_0667,Lancamento_0474,Outros,686.0,Baixo,86010060,PR,Cidade_2944,1958-11-07,67,Crédito Acessível,1857.84,12,2026-01-19 17:33:00,Desconhecido,0.0,765,4,741,2,100,28176,709,684,APTOS,0,1,0,154.82,0,1,8,3897.625,0.0198019801980198,272,164,7,1,18137,19,1435,458,1,0
1968185,Produtor_0683,Lancamento_0232,Autoconhecimento,680.0,Baixo,11075-003,SP,Cidade_4822,1980-01-30,46,Crédito Acessível,2988.0,12,2026-01-19 17:33:00,Desconhecido,0.0,655,2,738,99,100,7984,700,661,APTOS,0,1,0,249.0,0,1,8,1367.375,0.9801980198019802,278,67,0,1,2585,27,2344,5049,1,0
1967144,Produtor_0683,Lancamento_0232,Autoconhecimento,321.0,Médio,13848-888,SP,Cidade_3304,1983-04-26,42,Antecipação Produtor,2988.0,12,2026-01-19 17:34:00,Desconhecido,0.0,625,3,625,99,78,5196,619,572,APTOS,0,1,0,249.0,0,1,8,977.125,1.2531645569620251,278,67,0,3,4243,27,1600,6087,0,0
1960333,Produtor_0261,Lancamento_3285,Mentoria,305.0,Médio,12446370,SP,Cidade_3999,1998-08-31,27,Crédito Acessível,1758.78,3,2026-01-19 17:34:00,Desconhecido,0.0,625,1,625,99,94,1798,625,625,APTOS,0,1,0,586.26,0,1,8,561.5,1.0421052631578946,110,1000,6,3,3153,27,1937,10666,1,0
1967386,Produtor_1020,Lancamento_4840,Empreendedor,383.0,Médio,89874-000,SC,Cidade_3137,2007-12-05,18,Crédito Acessível,6205.44,12,2026-01-19 17:34:00,Desconhecido,0.0,0,0,0,99,999,0,0,0,APTOS,0,1,0,517.12,0,1,8,137.25,0.099,414,1522,3,3,19488,25,1521,12508,1,0
1949445,Produtor_0755,Lancamento_4415,Outros,279.0,Alto,37660-000,MG,Cidade_3795,1993-02-23,32,Crédito Acessível,960.96,12,2026-01-19 17:34:00,Desconhecido,0.0,598,5,634,99,89,1764,583,573,APTOS,0,1,0,80.08,0,1,8,543.125,1.1,307,1372,7,0,9574,11,1836,9095,1,0
1968192,Produtor_2264,Lancamento_3263,Influencers,631.0,Médio,38706-197,MG,Cidade_3872,1982-02-02,44,Crédito Acessível,2476.38,6,2026-01-19 17:34:00,Desconhecido,0.0,625,1,625,99,54,25416,594,625,APTOS,0,1,0,412.73,0,1,8,3504.875,1.8,953,992,5,3,9941,11,1874,5681,1,0
1967985,Produtor_2236,Lancamento_4671,Financeiro,245.0,Alto,80630-065,PR,Cidade_1555,2001-01-23,25,Crédito Acessível,12410.76,12,2026-01-19 17:34:00,Desconhecido,0.0,599,1,607,99,100,1742,583,583,APTOS,0,1,0,1034.23,0,1,8,539.25,0.9801980198019802,941,1466,4,0,17269,19,780,11256,1,0
1968211,Produtor_2147,Lancamento_3213,Outros,332.0,Médio,78635-000,MT,Cidade_5938,1975-08-25,50,Crédito Acessível,1857.84,12,2026-01-19 17:34:00,Desconhecido,0.0,530,1,533,99,0,5457,544,557,APTOS,0,1,0,154.82,0,1,8,965.125,99.0,900,981,7,3,16751,13,2828,3754,1,0
1968208,Produtor_0753,Lancamento_3939,Outros,300.0,Alto,47850-019,BA,Cidade_2990,1996-09-28,29,Crédito Acessível,1019.76,12,2026-01-19 17:35:00,Desconhecido,0.0,504,1,545,99,100,2022,504,484,APTOS,0,1,0,84.98,0,1,8,532.375,0.9801980198019802,305,1164,7,0,11099,4,1449,10135,1,0
1968146,Produtor_2002,Lancamento_1191,Autodesenvolvimento,438.0,Médio,65350-000,MA,Cidade_5854,2000-12-23,25,Crédito Acessível,568.75,7,2026-01-19 17:36:00,Desconhecido,0.0,627,3,657,99,998,1518,603,631,APTOS,0,1,0,81.25,0,1,8,642.0,0.0990990990990991,846,399,1,3,13488,10,2803,11236,1,0
1968225,Produtor_1084,Lancamento_2546,Outros,247.0,Alto,36015350,MG,Cidade_2795,1993-05-21,32,Crédito Acessível,1682.26,7,2026-01-19 17:37:00,Desconhecido,0.0,566,4,603,99,998,1400,552,547,APTOS,0,1,0,240.3228571428572,0,1,8,596.125,0.0990990990990991,454,759,7,0,9187,11,1365,9170,1,0
1967640,Produtor_0261,Lancamento_3285,Mentoria,532.0,Médio,08542-000,SP,Cidade_1838,1979-06-29,46,Crédito Acessível,2038.8,12,2026-01-19 17:38:00,Desconhecido,0.0,704,9,657,99,100,1927,671,691,APTOS,0,1,0,169.9,0,1,8,607.25,0.9801980198019802,110,1000,6,3,2098,27,905,4879,1,0
1955193,Produtor_0579,Lancamento_3884,Emagrecimento,307.0,Médio,13272-403,SP,Cidade_5749,1973-05-01,52,Crédito Acessível,2157.0,12,2026-01-19 17:39:00,Desconhecido,0.0,582,1,606,99,100,4881,565,604,APTOS,0,1,0,179.75,0,1,8,929.75,0.9801980198019802,237,1130,2,3,3749,27,2755,3104,1,0
1968156,Produtor_2236,Lancamento_4671,Financeiro,417.0,Médio,88111-671,SC,Cidade_5293,2005-12-01,20,Crédito Acessível,22348.38,12,2026-01-19 17:39:00,Desconhecido,0.0,602,2,609,99,999,1578,594,613,APTOS,0,1,0,1862.365,0,1,8,637.0,0.099,941,1466,4,3,18646,25,2485,12194,1,0
1968216,Produtor_0683,Lancamento_0232,Autoconhecimento,596.0,Médio,86036-706,PR,Cidade_2944,1968-12-06,57,Antecipação Produtor,2988.0,12,2026-01-19 17:40:00,Desconhecido,0.0,661,1,668,99,98,2656,642,618,APTOS,0,1,0,249.0,0,1,8,680.375,1.0,278,67,0,3,18154,19,1435,2016,0,0
1968234,Produtor_0683,Lancamento_0232,Autoconhecimento,315.0,Médio,32145-240,MG,Cidade_0879,1970-04-01,55,Antecipação Produtor,1792.8,12,2026-01-19 17:41:00,Desconhecido,0.0,625,10,625,2,100,15009,625,625,APTOS,0,1,0,149.4,0,1,8,2202.625,0.0198019801980198,278,67,0,3,8498,11,442,2304,0,0
1967977,Produtor_2085,Lancamento_3887,Emagrecimento,257.0,Alto,05212-100,SP,Cidade_5362,1980-02-13,45,Crédito Acessível,989.16,12,2026-01-19 17:41:00,Desconhecido,0.0,625,1,604,99,40,1554,594,569,APTOS,0,1,0,82.42999999999999,0,1,8,510.75,2.414634146341464,879,1131,2,0,1109,27,2554,5059,1,0
1964378,Produtor_1918,Lancamento_2294,Autodesenvolvimento,413.0,Médio,12280-094,SP,Cidade_1257,1977-08-24,48,Crédito Acessível,1629.84,4,2026-01-19 17:41:00,Desconhecido,0.0,550,1,625,99,47,5173,535,502,APTOS,0,1,0,407.46,0,1,8,941.5,2.0625,811,675,1,3,3071,27,639,4318,1,0
1958293,Produtor_0261,Lancamento_3285,Mentoria,314.0,Médio,14091-510,SP,Cidade_4393,1967-06-27,58,Crédito Acessível,2038.8,12,2026-01-19 17:41:00,Desconhecido,0.0,707,8,643,2,100,8481,641,609,APTOS,0,1,0,169.9,0,1,8,1398.875,0.0198019801980198,110,1000,6,3,4363,27,2128,1712,1,0
1968056,Produtor_2221,Lancamento_2172,Autodesenvolvimento,116.0,Alto,87140-000,PR,Cidade_3738,1991-02-19,34,Crédito Acessível,3719.52,12,2026-01-19 17:41:00,Desconhecido,0.0,534,1,509,99,0,3789,508,500,APTOS,0,1,0,309.96,0,1,8,742.5,99.0,934,634,1,0,18408,19,1804,8509,1,0
1968050,Produtor_0261,Lancamento_3285,Mentoria,522.0,Médio,74884-527,GO,Cidade_2012,1977-07-11,48,Crédito Acessível,2038.8,12,2026-01-19 17:42:00,Desconhecido,0.0,591,4,593,99,100,1795,625,625,APTOS,0,1,0,169.9,0,1,8,554.0,0.9801980198019802,110,1000,6,3,15682,9,982,4282,1,0
1968080,Produtor_0267,Lancamento_3336,Mentoria,776.0,Baixo,88054-430,SC,Cidade_1867,1975-09-22,50,Crédito Acessível,1343.43,11,2026-01-19 17:42:00,Desconhecido,0.0,731,1,706,99,100,2286,702,713,APTOS,0,1,0,122.13,0,1,8,667.25,0.9801980198019802,112,1013,6,1,18543,25,918,3779,1,0
1959438,Produtor_0261,Lancamento_3285,Mentoria,428.0,Médio,28909-360,RJ,Cidade_0898,1995-08-23,30,Crédito Acessível,2038.8,12,2026-01-19 17:42:00,Desconhecido,0.0,525,1,625,99,68,1787,576,564,APTOS,0,1,0,169.9,0,1,8,530.625,1.434782608695652,110,1000,6,3,7544,20,454,9813,1,0
1968016,Produtor_0261,Lancamento_3285,Mentoria,371.0,Médio,88020-070,SC,Cidade_1867,1971-09-05,54,Crédito Acessível,2038.8,12,2026-01-19 17:42:00,Desconhecido,0.0,563,10,527,99,55,2410,597,625,APTOS,0,1,0,169.9,0,1,8,610.75,1.7678571428571428,110,1000,6,3,18504,25,918,2662,1,0
1964126,Produtor_0050,Lancamento_4330,Outros,323.0,Médio,72006-545,DF,Cidade_0764,1985-11-17,40,Crédito Acessível,8400.96,24,2026-01-19 17:42:00,Desconhecido,0.0,625,4,586,2,100,12356,554,535,APTOS,0,1,0,350.04,0,1,8,1845.25,0.0198019801980198,26,1317,7,3,14907,7,377,6898,1,0
1968021,Produtor_0815,Lancamento_4477,Empreendedor,498.0,Médio,21931-522,RJ,Cidade_4446,1970-07-10,55,Crédito Acessível,989.16,12,2026-01-19 17:42:00,Desconhecido,0.0,613,1,588,99,100,1723,587,587,APTOS,0,1,0,82.42999999999999,0,1,8,537.25,0.9801980198019802,330,1392,3,3,6081,20,2165,2371,1,0
1955998,Produtor_1734,Lancamento_0279,Mentoria,366.0,Médio,29047-203,ES,Cidade_5851,1990-06-22,35,Crédito Acessível,2106.12,12,2026-01-19 17:45:00,Desconhecido,0.0,561,1,533,99,58,1912,546,560,APTOS,0,1,0,175.51,0,1,8,533.75,1.6779661016949152,732,81,6,3,7646,8,2800,8309,1,0
1968237,Produtor_1666,Lancamento_0269,Outros,336.0,Médio,29709-090,ES,Cidade_1348,1991-01-03,35,Crédito Acessível,1629.84,4,2026-01-19 17:48:00,Desconhecido,0.0,514,4,597,99,21,2509,562,542,APTOS,0,1,0,407.46,0,1,8,606.0,4.5,707,77,7,3,7962,8,679,8468,1,0
1968242,Produtor_1042,Lancamento_0270,Outros,188.0,Alto,22041-011,RJ,Cidade_4446,1976-04-08,49,Crédito Acessível,99.16,1,2026-01-19 17:50:00,Desconhecido,0.0,516,4,532,99,93,10560,545,503,APTOS,0,1,0,99.16,0,1,8,1606.5,1.053191489361702,427,78,7,0,6118,20,2165,3923,1,0
1968230,Produtor_0683,Lancamento_0232,Autoconhecimento,139.0,Alto,28893271,RJ,Cidade_4441,1983-11-06,42,Crédito Acessível,2988.0,12,2026-01-19 17:51:00,Desconhecido,0.0,596,1,547,99,99,3573,579,625,APTOS,0,1,0,249.0,0,1,8,764.875,0.99,278,67,0,0,7512,20,2163,6256,1,0
1967119,Produtor_1961,Lancamento_1314,Outros,210.0,Alto,69415-000,AM,Cidade_2386,1990-11-06,35,Crédito Acessível,2730.84,12,2026-01-19 17:51:00,Desconhecido,0.0,544,1,494,99,62,5249,490,440,APTOS,0,1,0,227.57,0,1,8,922.375,1.5714285714285714,828,429,7,0,14505,2,1157,8419,1,0
1966199,Produtor_1958,Lancamento_3691,Empreendedor,40.0,Alto,16605-052,SP,Cidade_4037,1991-06-11,34,Crédito Acessível,2171.88,12,2026-01-19 17:51:00,Desconhecido,0.0,541,6,583,99,999,1858,565,557,APTOS,0,1,0,180.99,0,1,8,651.0,0.099,826,1061,3,0,4947,27,1957,8604,1,0
1967919,Produtor_0613,Lancamento_4672,Outros,344.0,Médio,62670-000,CE,Cidade_5284,1971-05-29,54,Crédito Acessível,1857.84,12,2026-01-19 17:52:00,Desconhecido,0.0,574,8,582,99,100,1517,583,575,APTOS,0,1,0,154.82,0,1,8,504.75,0.9801980198019802,251,1467,7,3,12994,6,2476,2592,1,0
1966106,Produtor_0843,Lancamento_3231,Empreendedor,261.0,Alto,18600280,SP,Cidade_0741,1989-11-25,36,Crédito Acessível,6750.48,6,2026-01-19 17:54:00,Desconhecido,0.0,625,6,625,99,43,4430,625,625,APTOS,0,1,0,1125.08,0,1,8,884.75,2.25,342,986,3,0,5447,27,367,8143,1,0
561751,Produtor_0683,Lancamento_0232,Autoconhecimento,161.0,Alto,11713320,SP,Cidade_4205,1979-02-08,46,Crédito Acessível,2988.0,12,2026-01-19 17:56:00,Desconhecido,0.0,522,1,527,99,0,2139,545,555,APTOS,0,1,0,249.0,0,1,8,548.5,99.0,278,67,0,0,2819,27,2041,4755,1,0
1968257,Produtor_1550,Lancamento_0501,Autodesenvolvimento,287.0,Alto,33242-000,MG,Cidade_2859,1982-05-01,43,Crédito Acessível,3225.36,12,2026-01-19 17:57:00,Desconhecido,0.0,584,2,592,99,36,2366,592,568,APTOS,0,1,0,268.78000000000003,0,1,8,604.875,2.675675675675676,656,173,1,0,8729,11,1394,5763,1,0
1968222,Produtor_1013,Lancamento_0005,Mentoria,254.0,Alto,78897-232,MT,Cidade_4971,2002-02-23,23,Crédito Acessível,4064.28,12,2026-01-19 17:57:00,Desconhecido,0.0,478,2,401,99,17,3747,456,426,APTOS,0,1,0,338.69,0,1,8,703.25,5.5,410,0,6,0,16860,13,2415,11496,1,0
1968267,Produtor_1961,Lancamento_1314,Outros,61.0,Alto,4303000,SP,Cidade_5362,2001-05-10,24,Crédito Acessível,2730.84,12,2026-01-19 17:58:00,Desconhecido,0.0,454,3,413,99,0,2819,471,473,APTOS,0,1,0,227.57,0,1,8,591.5,99.0,828,429,7,0,10562,27,2554,11325,1,0
1968203,Produtor_0849,Lancamento_0465,Outros,840.0,Baixo,38616-586,MG,Cidade_5687,1969-10-08,56,Crédito Acessível,2209.1,13,2026-01-19 17:58:00,Desconhecido,0.0,598,1,575,99,84,2154,575,573,APTOS,0,1,0,169.93076923076922,0,1,8,582.375,1.1647058823529413,343,160,7,1,9920,11,2728,2189,1,0
1968190,Produtor_2277,Lancamento_2701,Mentoria,232.0,Alto,60341-020,CE,Cidade_1883,1993-09-11,32,Crédito Acessível,1737.48,12,2026-01-19 17:59:00,Desconhecido,0.0,547,1,484,99,93,2029,511,497,APTOS,0,1,0,144.79,0,1,8,532.625,1.053191489361702,958,797,6,0,12661,6,926,9254,1,0
1968246,Produtor_0103,Lancamento_0887,Empreendedor,181.0,Alto,61768-610,CE,Cidade_1792,1999-07-08,26,Crédito Acessível,312.64,2,2026-01-19 18:00:00,Desconhecido,0.0,514,1,550,99,45,1400,513,513,APTOS,0,1,0,156.32,0,1,8,454.375,2.152173913043478,45,295,3,0,12909,6,887,10873,1,0
