SCORE_HCP4,SCORE_HEST,SCORE_HFI4,SCORE_HIPA,SCORE_HIPN,SCORE_HRM5,SCORE_HSV4,SCORE_HVA4,score,total_financiado,quantidade_parcelas,dia_semana_compra,mes_compra,dia_mes_compra,compra_fim_semana,valor_parcela,tem_bureau,qtd_scores_bureau,media_scores_bureau,razao_hipa_hipn,risco_ord,segmento_encoded,modalidade_encoded,endereco_estado_encoded,endereco_cidade_encoded,endereco_cep_encoded,lancamento_encoded,produtor_encoded,MENSAGEM_TIPO_REGISTRO_encoded,categoria_risco_score_encoded,idade_encoded,nascimento_encoded,pedido_id
625,2,619,99,100,2174.0,618,590,386.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,603.375,0.9801980198019802,1,7,5,123,3595,55919,3284,260,0,2,73,14738,1968381
562,2,601,99,0,3560.0,592,566,445.0,1612.2,12.0,0.0,1,19,0,134.35,1,8,747.75,99.0,1,0,5,123,626,55118,301,1198,0,2,64,21097,1968471
701,2,628,99,100,2920.0,647,636,693.0,2730.84,12.0,0.0,1,19,0,227.57,1,8,716.625,0.9801980198019802,0,8,5,90,2011,62580,1313,1755,0,1,75,13745,1968264
745,5,756,2,72,8159.0,687,707,719.0,1889.1,10.0,0.0,1,19,0,188.91,1,8,1391.625,0.0273972602739726,0,1,5,104,2794,38119,2160,1677,0,1,83,8604,1968472
552,1,458,99,100,8696.0,533,528,267.0,2726.64,12.0,0.0,1,19,0,227.22,1,8,1370.875,0.9801980198019802,2,4,5,75,763,59173,1210,1783,0,0,70,17121,1968462
480,1,492,2,91,11853.0,488,488,149.0,2865.33,9.0,0.0,1,19,0,318.37,1,8,1736.875,0.0217391304347826,2,0,5,90,263,63795,231,682,0,0,69,18096,1967964
625,4,625,99,68,7981.0,625,625,308.0,1792.8,12.0,0.0,1,19,0,149.4,1,8,1331.5,1.434782608695652,1,0,1,67,4298,52394,231,682,0,2,82,9166,1968434
670,1,698,2,100,4557.0,666,667,772.0,960.96,12.0,0.0,1,19,0,80.08,1,8,920.125,0.0198019801980198,0,8,5,104,3794,39542,3930,754,0,1,70,17280,1949479
683,2,649,99,100,950.0,643,654,770.0,2316.24,2.0,0.0,1,19,0,1158.12,1,8,472.5,0.9801980198019802,0,8,5,129,4104,72017,1313,1755,0,1,51,29254,1967280
506,2,572,99,44,1739.0,525,503,178.0,1857.84,12.0,0.0,1,19,0,154.82,1,8,498.75,2.2,2,8,5,90,4997,64142,3839,189,0,0,67,18927,1968474
655,4,678,2,94,3500.0,652,640,607.0,432.24,4.0,0.0,1,19,0,108.06,1,8,778.125,0.0210526315789473,1,8,5,126,341,48239,3391,1445,0,2,72,16071,1968358
584,3,624,99,998,2212.0,626,684,510.0,3601.8,10.0,0.0,1,19,0,360.18,1,8,728.75,0.0990990990990991,1,4,5,152,2125,80342,2628,1268,0,2,70,17042,1968350
445,2,461,99,29,1517.0,501,513,221.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,445.875,3.3,2,7,5,126,1200,47825,3284,260,0,0,78,11602,1959946
588,4,577,99,0,2070.0,592,588,308.0,1719.18,9.0,0.0,1,19,0,191.02,1,8,564.75,99.0,1,0,5,81,450,32834,231,682,0,2,72,15996,1968484
728,5,707,99,98,500.0,707,716,749.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,445.0,1.0,0,7,5,126,4330,46392,3284,260,0,1,81,9798,1968509
566,2,596,99,100,2685.0,542,468,248.0,1019.76,12.0,0.0,1,19,0,84.98,1,8,632.25,0.9801980198019802,2,8,5,59,4776,45276,3722,752,0,0,66,19690,1968534
634,5,598,2,90,3661.0,576,607,622.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,771.625,0.0219780219780219,1,7,5,126,3627,47007,3284,260,0,2,95,2290,1968523
641,3,634,99,34,2277.0,606,578,512.0,2726.64,12.0,0.0,1,19,0,227.22,1,8,609.0,2.8285714285714287,1,4,5,152,2670,82637,1210,1783,0,2,60,23723,1968558
597,1,625,99,998,2008.0,606,625,267.0,1950.84,12.0,0.0,1,19,0,162.57,1,8,694.875,0.0990990990990991,2,1,5,107,1030,68878,2160,1677,0,0,82,8995,1967808
593,1,549,99,86,3213.0,577,607,365.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,715.625,1.137931034482759,1,7,5,81,1347,32791,3284,260,0,2,84,7780,1968421
654,9,680,99,100,1701.0,668,721,763.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,579.0,0.9801980198019802,0,7,5,102,4852,54014,3284,260,0,1,80,10243,1962720
538,8,607,99,62,2060.0,579,560,549.0,1857.84,12.0,0.0,1,19,0,154.82,1,8,564.125,1.5714285714285714,1,8,5,104,5039,40589,4025,612,0,2,90,4633,1968298
656,7,662,99,100,1519.0,675,662,701.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,547.5,0.9801980198019802,0,7,5,59,1824,43824,3284,260,0,1,69,17634,1961989
459,6,437,99,47,5261.0,544,614,401.0,2171.88,12.0,0.0,1,19,0,180.99,1,8,933.375,2.0625,1,4,5,172,1866,75371,3619,1753,0,2,69,17730,1968531
550,10,625,99,998,1696.0,542,555,286.0,2988.0,12.0,0.0,1,19,0,249.0,1,8,634.375,0.0990990990990991,2,0,1,174,4876,1181,231,682,0,0,86,6605,1968385
527,5,454,99,998,1814.0,579,610,343.0,989.16,12.0,0.0,1,19,0,82.42999999999999,1,8,635.75,0.0990990990990991,1,3,5,90,4029,64302,3689,1806,0,2,81,9796,1965940
606,4,644,99,58,9277.0,593,539,439.0,249.0,1.0,0.0,1,19,0,249.0,1,8,1477.5,1.6779661016949152,1,0,1,75,763,59667,231,682,0,2,73,14840,1968379
620,1,623,99,100,1688.0,583,558,608.0,1792.8,12.0,0.0,1,19,0,149.4,1,8,534.0,0.9801980198019802,1,0,1,90,1927,62069,231,682,0,2,62,22493,1968556
625,2,625,99,100,2172.0,625,622,687.0,1361.52,12.0,0.0,1,19,0,113.46,1,8,608.75,0.9801980198019802,0,8,5,174,1623,10259,955,1863,0,1,63,21613,1968536
625,4,511,99,65,10000.0,572,543,385.0,3686.22,6.0,0.0,1,19,0,614.37,1,8,1552.375,1.5,1,7,5,107,3438,69454,4,1012,0,2,78,11417,1968554
700,4,752,99,100,2685.0,711,679,933.0,2097.36,12.0,0.0,1,19,0,174.78,1,8,716.25,0.9801980198019802,0,3,5,172,1082,76126,3777,1850,0,1,59,24662,1968574
562,4,582,99,100,1676.0,611,630,597.0,1857.84,12.0,0.0,1,19,0,154.82,1,8,533.0,0.9801980198019802,1,8,5,59,4563,42715,3839,189,0,2,84,8051,1968480
570,1,559,99,18,1937.0,516,504,235.0,369.08,4.0,0.0,1,19,0,92.27,1,8,525.5,5.2105263157894735,2,3,5,174,334,19251,3695,1310,0,0,52,28529,1968477
517,1,450,99,0,2585.0,512,494,302.0,1857.84,12.0,0.0,1,19,0,154.82,1,8,582.25,99.0,1,8,5,174,4876,2301,3839,189,0,2,83,8656,1968473
614,3,579,99,94,4308.0,558,588,592.0,1792.8,12.0,0.0,1,19,0,149.4,1,8,855.375,1.0421052631578946,1,0,1,172,2308,77083,231,682,0,2,96,2130,1968218
539,3,545,99,93,2187.0,535,460,194.0,2964.0,12.0,0.0,1,19,0,247.0,1,8,557.625,1.053191489361702,2,4,5,104,644,35418,1837,910,0,0,61,23172,1967847
576,1,600,99,98,3647.0,618,662,572.0,2810.7,6.0,0.0,1,19,0,468.45,1,8,787.625,1.0,1,8,5,152,1091,80015,2155,1507,0,2,73,14842,1968593
625,1,625,99,94,2556.0,625,625,399.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,656.25,1.0421052631578946,1,7,5,90,4654,61443,3284,260,0,2,73,15295,1968586
607,8,625,99,0,1465.0,592,611,280.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,500.875,99.0,2,7,5,59,4563,41968,3284,260,0,0,83,8602,1968515
673,1,645,99,100,3155.0,576,555,311.0,2988.0,12.0,0.0,1,19,0,249.0,1,8,725.5,0.9801980198019802,1,0,5,108,4235,68025,231,682,0,2,74,14099,1968436
577,1,552,99,67,1405.0,572,550,358.0,2396.04,12.0,0.0,1,19,0,199.67,1,8,477.875,1.4558823529411764,1,7,5,90,4287,64643,2140,585,0,2,71,16705,1968584
560,4,512,99,100,6577.0,571,564,415.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,1123.375,0.9801980198019802,1,7,5,123,528,55683,3284,260,0,2,78,11687,1968535
624,1,624,99,100,2161.0,596,547,544.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,594.0,0.9801980198019802,1,7,5,152,4802,82761,3284,260,0,2,54,27729,1958775
506,2,499,99,39,1942.0,559,559,159.0,2988.0,12.0,0.0,1,19,0,249.0,1,8,525.625,2.475,2,0,5,104,1186,39145,231,682,0,0,53,28146,1951308
528,3,494,99,42,2022.0,512,555,204.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,531.875,2.302325581395349,2,7,5,148,3467,27267,3284,260,0,0,68,18745,1968557
561,5,622,99,41,6885.0,595,573,314.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,1172.625,2.357142857142857,1,7,5,148,4445,25950,3284,260,0,2,71,16145,1963441
569,5,591,99,100,9749.0,571,593,319.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,1534.625,0.9801980198019802,1,7,5,172,2521,78539,3284,260,0,2,94,2883,1962813
430,1,432,99,91,500.0,434,391,203.0,2514.19,7.0,0.0,1,19,0,359.17,1,8,297.25,1.076086956521739,2,4,5,81,5115,31631,1210,1783,0,0,54,27714,1968604
604,1,625,2,99,8924.0,611,625,677.0,1911.12,8.0,0.0,1,19,0,238.89,1,8,1436.375,0.02,0,7,5,152,4665,83542,3284,260,0,1,81,9644,1959940
746,1,700,99,100,3274.0,665,636,424.0,2730.84,12.0,0.0,1,19,0,227.57,1,8,777.625,0.9801980198019802,1,8,5,152,179,81388,1313,1755,0,2,66,19935,1968608
571,3,572,99,100,1647.0,570,557,352.0,2865.33,9.0,0.0,1,19,0,318.37,1,8,514.875,0.9801980198019802,1,0,5,90,2011,63283,231,682,0,2,97,1765,478489
0,0,0,99,999,0.0,0,0,379.0,960.96,12.0,0.0,1,19,0,80.08,1,8,137.25,0.099,1,8,5,104,3794,39542,3930,754,0,2,3,30001,1950999
497,1,514,99,100,1649.0,489,455,178.0,2036.04,12.0,0.0,1,19,0,169.67,1,8,475.5,0.9801980198019802,2,8,5,173,3480,46089,1313,1755,0,0,64,20943,1774691
674,4,735,2,96,26577.0,693,661,864.0,559.44,6.0,0.0,1,19,0,93.24,1,8,3680.25,0.0206185567010309,0,0,5,174,4666,10533,3650,950,0,1,101,760,1968529
625,2,615,99,79,4807.0,588,591,390.0,1733.76,12.0,0.0,1,19,0,144.48,1,8,925.75,1.2375,1,3,5,104,4196,39604,3814,1857,0,2,93,3059,1968618
674,4,715,99,100,4432.0,689,663,639.0,2870.2,10.0,0.0,1,19,0,287.02,1,8,922.0,0.9801980198019802,1,4,5,174,4666,10506,1837,910,0,2,53,28137,1967933
734,6,713,99,72,6964.0,634,639,697.0,1792.8,12.0,0.0,1,19,0,149.4,1,8,1232.625,1.356164383561644,0,0,1,81,5065,31596,231,682,0,1,90,4641,1968647
556,2,459,99,0,2142.0,519,529,193.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,538.25,99.0,2,7,5,104,617,33272,3284,260,0,0,56,26470,1968650
759,8,712,2,100,2527.0,694,713,588.0,1849.2,6.0,0.0,1,19,0,308.2,1,8,689.375,0.0198019801980198,1,7,5,123,3111,56169,3284,260,0,2,74,14128,1968562
682,1,704,99,58,3257.0,672,661,610.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,766.75,1.6779661016949152,1,7,5,90,4684,64018,3284,260,0,2,72,15568,1968641
532,1,536,99,999,1599.0,536,521,226.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,602.875,0.099,2,7,5,108,4479,67911,3284,260,0,0,3,29897,1968089
506,2,561,99,72,1837.0,539,545,321.0,1237.32,12.0,0.0,1,19,0,103.11,1,8,520.125,1.356164383561644,1,1,5,51,2892,56772,648,72,0,2,75,13460,1968374
625,1,610,99,82,4245.0,588,544,325.0,2730.84,12.0,0.0,1,19,0,227.57,1,8,849.25,1.1927710843373494,1,8,5,149,3430,50142,1313,1755,0,2,62,22202,1968345
598,4,600,99,83,9175.0,590,585,397.0,2514.19,7.0,0.0,1,19,0,359.17,1,8,1466.75,1.1785714285714286,1,4,5,123,215,55590,1210,1783,0,2,60,23716,1968656
625,3,625,99,62,8091.0,605,522,298.0,432.24,4.0,0.0,1,19,0,108.06,1,8,1329.0,1.5714285714285714,2,4,5,174,4901,10767,832,1237,0,0,90,4717,1968675
533,3,516,99,0,1000.0,531,483,173.0,1612.2,12.0,0.0,1,19,0,134.35,1,8,395.625,99.0,2,0,5,172,1501,77192,301,1198,0,0,62,22342,1968626
582,1,568,99,1,4088.0,552,602,329.0,2726.64,12.0,0.0,1,19,0,227.22,1,8,811.625,49.5,1,4,5,129,1207,73017,1210,1783,0,2,61,22992,1968510
625,5,606,99,48,2901.0,625,625,562.0,2964.0,12.0,0.0,1,19,0,247.0,1,8,691.75,2.020408163265306,1,4,5,174,1892,18975,1837,910,0,2,74,14435,1967622
625,3,622,99,100,3584.0,625,589,289.0,1861.65,12.0,0.0,1,19,0,155.13750000000002,1,8,780.875,0.9801980198019802,2,4,5,174,4876,3010,1799,1066,0,0,52,28349,1968674
489,4,543,99,0,11547.0,535,501,226.0,927.2,8.0,0.0,1,19,0,115.9,1,8,1714.75,99.0,2,8,5,174,2529,8634,496,1779,0,0,68,18479,1967224
649,2,659,99,0,2582.0,618,588,436.0,2644.5,10.0,0.0,1,19,0,264.45,1,8,649.625,99.0,1,8,5,174,657,9046,1313,1755,0,2,66,19594,1809200
525,1,575,99,36,1306.0,586,559,575.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,460.875,2.675675675675676,1,7,5,59,2899,43374,3284,260,0,2,91,3804,1964453
688,2,666,2,77,7684.0,645,638,432.0,2726.64,12.0,0.0,1,19,0,227.22,1,8,1300.25,0.0256410256410256,1,4,5,174,5077,15498,1210,1783,0,2,56,26337,1968652
471,1,508,99,53,600.0,485,460,230.0,1857.84,12.0,0.0,1,19,0,154.82,1,8,334.625,1.8333333333333333,2,8,5,152,1091,80126,3839,189,0,0,68,18542,1968602
471,2,426,99,100,2253.0,477,466,331.0,2730.84,12.0,0.0,1,19,0,227.57,1,8,536.75,0.9801980198019802,1,8,5,172,3054,78511,1313,1755,0,2,58,25134,1967748
503,9,500,99,87,4487.0,525,515,273.0,2891.67,12.0,0.0,1,19,0,240.9725,1,8,840.625,1.125,2,0,5,123,626,55355,1596,720,0,0,93,2967,1963862
611,4,571,99,998,8761.0,604,622,271.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,1533.75,0.0990990990990991,2,7,5,102,4852,54073,3284,260,0,0,81,10014,1963581
570,4,552,99,0,4203.0,534,498,301.0,1919.52,8.0,0.0,1,19,0,239.94,1,8,807.5,99.0,1,1,5,172,2757,77893,3669,1650,0,2,69,18028,1968697
542,1,538,99,61,1500.0,538,566,248.0,2159.6,10.0,0.0,1,19,0,215.96,1,8,480.625,1.596774193548387,2,4,5,148,5009,28676,877,913,0,0,53,27915,1944222
708,6,705,99,100,1677.0,668,650,675.0,1857.84,12.0,0.0,1,19,0,154.82,1,8,576.625,0.9801980198019802,0,8,5,102,4852,53960,3839,189,0,1,80,10269,1968704
601,4,506,99,0,5747.0,591,533,220.0,2396.04,12.0,0.0,1,19,0,199.67,1,8,1010.125,99.0,2,7,5,108,1538,66691,2140,585,0,0,80,10498,1951936
582,2,613,99,998,2649.0,622,635,617.0,2988.0,12.0,0.0,1,19,0,249.0,1,8,775.0,0.0990990990990991,1,0,1,152,5072,81934,231,682,0,2,71,16149,1895114
560,1,567,99,58,2644.0,547,499,307.0,2245.32,11.0,0.0,1,19,0,204.12,1,8,621.875,1.6779661016949152,1,8,5,150,2709,65470,184,47,0,2,60,23995,1952407
550,4,540,99,41,1547.0,516,501,587.0,2555.84,8.0,0.0,1,19,0,319.48,1,8,474.75,2.357142857142857,1,4,5,48,3042,48889,1210,1783,0,2,47,29479,1968715
585,2,621,99,100,1500.0,612,591,361.0,2396.04,12.0,0.0,1,19,0,199.67,1,8,513.75,0.9801980198019802,1,7,5,67,4729,52353,2140,585,0,2,69,18070,1963199
625,1,625,99,100,2644.0,625,625,355.0,432.24,4.0,0.0,1,19,0,108.06,1,8,668.0,0.9801980198019802,1,4,5,174,3485,19958,832,1237,0,2,82,9142,1968733
586,1,561,99,100,2000.0,534,506,209.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,548.375,0.9801980198019802,2,7,5,129,1554,70837,3284,260,0,0,72,15538,1967577
625,5,619,2,100,2780.0,611,572,337.0,2331.5,10.0,0.0,1,19,0,233.15,1,8,664.25,0.0198019801980198,1,7,5,125,2784,49551,2140,585,0,2,59,24158,1968706
610,6,582,99,11,2023.0,601,553,361.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,560.625,8.25,1,7,5,90,2981,61078,3284,260,0,2,75,13715,1959302
589,2,588,99,14,5862.0,535,502,215.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,1023.875,6.6,2,7,5,129,4104,72087,3284,260,0,0,89,5273,1959477
691,2,710,99,100,1594.0,682,664,661.0,2988.0,12.0,0.0,1,19,0,249.0,1,8,567.75,0.9801980198019802,0,0,1,104,2677,41636,231,682,0,1,51,29313,1968651
625,4,603,99,100,2777.0,625,625,667.0,1974.3,10.0,0.0,1,19,0,197.43,1,8,682.25,0.9801980198019802,0,7,5,152,4665,83519,3284,260,0,1,78,11758,1963044
606,1,550,99,39,2244.0,557,528,303.0,2730.84,12.0,0.0,1,19,0,227.57,1,8,578.0,2.475,1,8,5,172,992,76573,1313,1755,0,2,57,25765,1966827
579,4,618,99,83,6212.0,593,530,491.0,1434.9,10.0,0.0,1,19,0,143.49,1,8,1089.75,1.1785714285714286,1,4,5,174,4831,17917,4006,1770,0,2,64,21307,1968767
578,1,549,2,92,500.0,558,587,248.0,1982.04,12.0,0.0,1,19,0,165.17,1,8,358.375,0.021505376344086,2,4,5,90,2335,64184,3627,814,0,0,87,6310,1963880
530,1,587,99,30,1802.0,543,541,398.0,2726.64,12.0,0.0,1,19,0,227.22,1,8,516.625,3.193548387096774,1,4,5,174,598,20876,1210,1783,0,2,54,27542,1968736
734,2,718,99,100,4621.0,697,721,513.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,961.5,0.9801980198019802,1,7,5,174,4876,3472,3284,260,0,2,70,17116,1967254
633,6,663,99,100,2659.0,690,706,162.0,2262.7,11.0,0.0,1,19,0,205.7,1,8,694.5,0.9801980198019802,2,8,5,148,4445,24152,464,848,0,0,63,21903,1968797
514,5,578,99,998,1966.0,561,557,298.0,1857.84,12.0,0.0,1,19,0,154.82,1,8,659.75,0.0990990990990991,2,8,5,67,1882,51130,3839,189,0,0,93,3321,1968705
492,1,510,99,70,1648.0,478,503,182.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,475.125,1.3943661971830985,2,7,5,75,763,61614,3284,260,0,0,57,25590,1968493
543,3,538,99,91,2303.0,520,460,321.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,569.625,1.076086956521739,1,7,5,174,1485,6081,3284,260,0,2,73,14911,1961217
552,3,579,99,100,4128.0,583,543,266.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,823.375,0.9801980198019802,2,7,5,104,617,34670,3284,260,0,0,69,17553,1959245
731,3,705,2,97,5246.0,693,746,777.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,1027.875,0.0204081632653061,0,7,5,126,1200,47803,3284,260,0,1,70,17014,1968766
562,2,625,99,97,1702.0,580,559,309.0,2730.84,12.0,0.0,1,19,0,227.57,1,8,528.25,1.010204081632653,1,8,5,148,3524,29399,1313,1755,0,2,58,24824,1497134
544,6,464,99,52,2555.0,534,509,201.0,2969.64,12.0,0.0,1,19,0,247.47,1,8,595.375,1.8679245283018868,2,8,5,129,346,71814,4050,1844,0,0,63,21651,1798122
568,6,630,99,73,1692.0,623,613,551.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,538.0,1.337837837837838,1,7,5,59,2899,43358,3284,260,0,2,92,3563,1963040
477,1,479,99,0,1853.0,492,499,258.0,2514.19,7.0,0.0,1,19,0,359.17,1,8,487.5,99.0,2,4,5,123,528,56053,1210,1783,0,0,59,24587,1968734
549,3,541,99,39,1451.0,512,529,134.0,1733.76,12.0,0.0,1,19,0,144.48,1,8,465.375,2.475,2,8,5,102,4231,54241,3748,1849,0,0,58,25353,1968811
582,9,616,99,100,2023.0,575,521,720.0,1857.84,12.0,0.0,1,19,0,154.82,1,8,565.625,0.9801980198019802,0,8,5,67,1882,51727,3839,189,0,1,85,7191,1968727
544,7,535,99,99,1419.0,548,572,303.0,2006.4,11.0,0.0,1,19,0,182.4,1,8,477.875,0.99,1,7,5,148,4797,27336,3284,260,0,2,75,13597,1960263
556,1,580,99,100,1909.0,541,488,378.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,534.25,0.9801980198019802,1,7,5,172,4975,77680,3284,260,0,2,69,18082,1968824
625,1,625,99,100,3396.0,625,609,614.0,432.24,4.0,0.0,1,19,0,108.06,1,8,760.0,0.9801980198019802,1,8,5,149,406,50595,3391,1445,0,2,79,11290,1955685
603,5,600,99,36,11355.0,557,509,289.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,1720.5,2.675675675675676,2,7,5,102,2921,54479,3284,260,0,0,76,13061,1968630
542,2,508,99,44,8712.0,535,529,315.0,3871.88,7.0,0.0,1,19,0,553.1257142857143,1,8,1371.375,2.2,1,0,5,174,1485,6125,2725,1177,0,2,61,23260,1968239
572,4,594,99,100,1792.0,593,569,389.0,2171.88,12.0,0.0,1,19,0,180.99,1,8,540.375,0.9801980198019802,1,4,5,49,3081,57011,3619,1753,0,2,66,19639,1966255
490,2,557,99,23,2255.0,526,507,302.0,2730.84,12.0,0.0,1,19,0,227.57,1,8,557.375,4.125,1,8,5,174,4629,5839,1313,1755,0,2,62,22710,1967053
601,2,580,2,100,18339.0,604,580,792.0,568.75,7.0,0.0,1,19,0,81.25,1,8,2601.0,0.0198019801980198,0,4,5,174,4876,19040,2193,287,0,1,96,2115,1957275
599,9,544,99,998,4621.0,592,625,306.0,1729.3,2.0,0.0,1,19,0,864.65,1,8,1010.875,0.0990990990990991,1,7,5,104,3561,37291,3284,260,0,2,74,14053,1968814
551,3,582,99,998,1731.0,562,550,411.0,1974.3,10.0,0.0,1,19,0,197.43,1,8,634.5,0.0990990990990991,1,7,5,126,5155,48057,3284,260,0,2,4,29796,1968827
576,1,592,99,100,2464.0,550,537,430.0,6205.33,12.0,0.0,1,19,0,517.1108333333333,1,8,614.875,0.9801980198019802,1,4,5,174,4560,15803,4038,17,0,2,47,29416,1968818
540,1,558,99,88,3695.0,545,558,290.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,760.5,1.1123595505617978,2,7,5,148,4445,24870,3284,260,0,0,51,29091,1968838
693,6,732,99,100,3650.0,706,748,873.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,841.75,0.9801980198019802,0,7,5,129,1207,72903,3284,260,0,1,79,10902,1968828
626,1,591,99,96,4681.0,547,574,439.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,901.875,1.0206185567010309,1,7,5,174,2529,8548,3284,260,0,2,76,13106,1968810
513,3,495,99,0,1664.0,524,481,106.0,1857.84,12.0,0.0,1,19,0,154.82,1,8,472.375,99.0,2,8,5,173,1781,46100,3839,189,0,0,71,16149,1968845
684,1,701,99,999,4759.0,638,622,599.0,1237.32,12.0,0.0,1,19,0,103.11,1,8,1062.875,0.099,1,7,5,90,2011,62778,2119,1712,0,2,72,15730,1964054
542,6,604,99,64,19608.0,571,537,287.0,2399.94,18.0,0.0,1,19,0,133.33,1,8,2753.875,1.523076923076923,-1,0,5,90,2011,62535,3830,1681,0,3,84,7950,1965942
569,1,595,99,76,3268.0,543,527,293.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,709.75,1.2857142857142858,2,7,5,152,4137,79967,3284,260,0,0,74,14204,1963881
596,1,554,2,98,5534.0,565,591,347.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,992.625,0.0202020202020202,1,7,5,174,4766,9917,3284,260,0,2,96,2105,1963042
654,2,709,99,72,2728.0,674,675,843.0,8687.52,12.0,0.0,1,19,0,723.96,1,8,701.625,1.356164383561644,0,7,5,129,4983,73399,2703,23,0,1,57,25731,1968597
500,1,533,99,0,2588.0,509,475,234.0,2964.0,12.0,0.0,1,19,0,247.0,1,8,588.125,99.0,2,4,5,174,4919,6328,1837,910,0,0,59,24211,1966792
674,2,666,99,100,5282.0,626,610,116.0,2478.48,12.0,0.0,1,19,0,206.54,1,8,1007.375,0.9801980198019802,2,7,5,152,4137,79042,3731,1430,0,0,71,16725,1966691
625,3,625,99,999,5000.0,616,572,481.0,4806.41,7.0,0.0,1,19,0,686.63,1,8,1067.375,0.099,1,7,5,174,4736,22120,2626,731,0,2,63,21871,1934865
625,5,617,2,79,6330.0,589,595,309.0,2555.84,8.0,0.0,1,19,0,319.48,1,8,1105.25,0.025,1,4,5,174,404,7231,1210,1783,0,2,58,25130,1968479
635,2,695,99,999,2342.0,649,630,180.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,756.375,0.099,2,7,5,174,4876,28340,3284,260,0,0,85,7461,1968262
612,1,625,99,998,1769.0,616,588,366.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,663.5,0.0990990990990991,1,7,5,104,185,38758,3284,260,0,2,70,17151,1968549
601,1,583,99,86,1927.0,595,570,266.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,557.75,1.137931034482759,2,7,5,174,4876,4715,3284,260,0,0,53,28044,1968569
631,4,649,99,78,2457.0,623,572,702.0,2514.19,7.0,0.0,1,19,0,359.17,1,8,639.125,1.2531645569620251,0,4,5,59,225,45723,1210,1783,0,1,61,23404,1968856
625,9,625,2,95,14722.0,625,597,492.0,2988.0,12.0,0.0,1,19,0,249.0,1,8,2162.5,0.0208333333333333,1,0,1,108,4668,67402,231,682,0,2,77,12334,1968822
621,4,625,99,99,3584.0,595,625,397.0,1019.76,12.0,0.0,1,19,0,84.98,1,8,781.5,0.99,1,8,5,129,4469,73987,3722,752,0,2,60,23769,1942685
724,4,730,99,52,6916.0,693,660,635.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,1234.75,1.8679245283018868,1,7,5,174,4666,10657,3284,260,0,2,75,13820,1964988
549,4,589,99,57,2197.0,517,495,313.0,1857.84,12.0,0.0,1,19,0,154.82,1,8,563.375,1.706896551724138,1,8,5,174,2529,8649,3839,189,0,2,72,15792,1968540
584,1,620,99,999,1715.0,583,576,456.0,1785.24,12.0,0.0,1,19,0,148.77,1,8,647.125,0.099,1,0,1,126,4330,46619,231,682,0,2,85,7259,1968163
620,1,568,99,100,1533.0,605,545,287.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,508.875,0.9801980198019802,-1,7,5,173,3476,46166,3284,260,0,3,54,27337,1968857
631,1,626,99,96,1967.0,588,568,640.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,572.0,1.0206185567010309,1,7,5,148,3974,28566,3284,260,0,2,64,21159,1968872
604,2,616,99,80,2704.0,601,587,324.0,432.24,4.0,0.0,1,19,0,108.06,1,8,661.625,1.2222222222222223,1,8,5,104,226,39676,3391,1445,0,2,69,17928,1966102
626,1,675,99,100,1400.0,624,627,316.0,2038.8,12.0,0.0,1,19,0,169.9,1,8,519.0,0.9801980198019802,1,7,5,152,1157,83799,3284,260,0,2,47,29380,1967523
