SCORE_HCP4,SCORE_HEST,SCORE_HFI4,SCORE_HIPA,SCORE_HIPN,SCORE_HRM5,SCORE_HSV4,SCORE_HVA4,MENSAGEM_TIPO_REGISTRO,produtor,lancamento,segmento,score,categoria_risco_score,endereco_cep,endereco_estado,endereco_cidade,nascimento,idade,modalidade,total_financiado,quantidade_parcelas,dia_semana_compra,mes_compra,dia_mes_compra,compra_fim_semana,valor_parcela,tem_bureau,qtd_scores_bureau,media_scores_bureau,razao_hipa_hipn,risco_ord,pedido_id
625,1,625,99,51,4469.0,625,625,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,455.0,Medio,86058-100,PR,Cidade_2944,1975-05-27,50,Antecipacao Produtor,2988.0,12.0,3.0,1,22,0,249.0,1,8,890.0,1.9038461538461533,1,1975853
625,1,625,2,96,21186.0,625,597,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,317.0,Medio,06040-470,SP,Cidade_3653,1982-12-06,43,Antecipacao Produtor,2988.0,12.0,3.0,1,22,0,249.0,1,8,2969.625,0.0206185567010309,1,1975612
604,3,576,99,67,2169.0,583,578,APTOS,Produtor_2024,Lancamento_1211,Empreendedor,703.0,Baixo,33350-000,MG,Cidade_5294,1996-10-05,29,Credito Acessivel,2726.64,12.0,3.0,1,22,0,227.22,1,8,584.875,1.4558823529411764,0,1968679
658,3,652,2,94,4825.0,626,650,APTOS,Produtor_0261,Lancamento_3286,Mentoria,619.0,Medio,13631-655,SP,Cidade_4051,1964-12-27,61,Credito Acessivel,1911.12,8.0,3.0,1,22,0,238.89,1,8,938.75,0.0210526315789473,1,1973823
537,1,581,99,75,2145.0,516,471,APTOS,Produtor_0723,Lancamento_1539,Empreendedor,261.0,Alto,94814330,RS,Cidade_0180,1988-10-18,37,Credito Acessivel,1485.6,12.0,3.0,1,22,0,123.8,1,8,553.125,1.3026315789473684,2,1671070
610,5,625,99,87,2563.0,604,573,APTOS,Produtor_0190,Lancamento_4246,Outros,351.0,Medio,13500-040,SP,Cidade_4413,1988-08-22,37,Credito Acessivel,1828.31,11.0,3.0,1,22,0,166.21,1,8,645.75,1.125,1,1971395
602,2,579,99,92,3495.0,584,605,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,321.0,Medio,95720-000,RS,Cidade_1952,1974-04-10,51,Antecipacao Produtor,2988.0,12.0,3.0,1,22,0,249.0,1,8,757.25,1.064516129032258,1,1974802
625,8,625,2,98,13934.0,625,600,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,331.0,Medio,66620-100,PA,Cidade_0627,1972-03-19,53,Credito Acessivel,2988.0,12.0,3.0,1,22,0,249.0,1,8,2064.625,0.0202020202020202,1,1975707
625,3,625,99,99,2527.0,625,604,APTOS,Produtor_0261,Lancamento_3286,Mentoria,791.0,Baixo,15775-274,SP,Cidade_4651,1974-06-03,51,Credito Acessivel,2006.4,11.0,3.0,1,22,0,182.4,1,8,650.875,0.99,0,1973986
620,8,701,99,100,1931.0,683,712,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,935.0,Baixo,98300-000,RS,Cidade_3757,1977-11-20,48,Credito Acessivel,2988.0,12.0,3.0,1,22,0,249.0,1,8,606.75,0.9801980198019802,0,1975756
575,2,503,99,29,3887.0,563,580,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,257.0,Alto,75145-190,GO,Cidade_0264,1993-01-07,33,Antecipacao Produtor,2988.0,12.0,3.0,1,22,0,249.0,1,8,779.75,3.3,2,1975878
586,3,573,99,91,2112.0,542,527,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,406.0,Medio,83050-160,PR,Cidade_5310,1995-10-20,30,Antecipacao Produtor,2988.0,12.0,3.0,1,22,0,249.0,1,8,566.625,1.076086956521739,1,1975731
576,3,455,99,0,1912.0,546,539,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,299.0,Alto,75701-130,GO,Cidade_1226,1982-06-19,43,Antecipacao Produtor,2988.0,12.0,3.0,1,22,0,249.0,1,8,516.25,99.0,2,1765687
625,2,625,99,53,8510.0,625,625,APTOS,Produtor_1975,Lancamento_1184,Empreendedor,206.0,Alto,64033682,PI,Cidade_5498,1972-06-09,53,Credito Acessivel,955.68,6.0,3.0,1,22,0,159.28,1,8,1395.5,1.8333333333333333,2,1975861
507,4,610,99,0,2297.0,595,586,APTOS,Produtor_1490,Lancamento_0530,Financeiro,526.0,Medio,78303-658,MT,Cidade_5442,1974-06-14,51,Credito Acessivel,2361.36,9.0,3.0,1,22,0,262.37333333333333,1,8,587.25,99.0,1,1975830
565,3,626,99,51,1400.0,612,569,APTOS,Produtor_0723,Lancamento_1539,Empreendedor,367.0,Medio,78135100,MT,Cidade_5877,1997-10-03,28,Credito Acessivel,1485.6,12.0,3.0,1,22,0,123.8,1,8,490.625,1.9038461538461533,1,1975944
577,3,541,99,34,3529.0,562,584,APTOS,Produtor_0261,Lancamento_3286,Mentoria,509.0,Medio,13212-354,SP,Cidade_2800,1995-03-08,30,Credito Acessivel,2038.8,12.0,3.0,1,22,0,169.9,1,8,741.125,2.8285714285714287,1,1975876
613,1,625,99,100,2418.0,625,625,APTOS,Produtor_1127,Lancamento_2718,Autoconhecimento,542.0,Medio,85010-010,PR,Cidade_2098,1965-11-26,60,Credito Acessivel,25716.04,13.0,3.0,1,22,0,1978.1569230769232,1,8,638.25,0.9801980198019802,1,1975874
623,1,640,99,100,2186.0,594,645,APTOS,Produtor_0723,Lancamento_1539,Empreendedor,617.0,Medio,06716-570,SP,Cidade_1486,1974-02-11,51,Credito Acessivel,1485.6,12.0,3.0,1,22,0,123.8,1,8,611.0,0.9801980198019802,1,1975901
476,1,462,99,99,2317.0,527,486,APTOS,Produtor_0723,Lancamento_1539,Empreendedor,311.0,Medio,89218-640,SC,Cidade_2758,1996-06-07,29,Credito Acessivel,1485.6,12.0,3.0,1,22,0,123.8,1,8,558.375,0.99,1,1975892
581,3,573,99,998,1685.0,563,569,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,243.0,Alto,77825-884,TO,Cidade_0312,1983-12-04,42,Credito Acessivel,2988.0,12.0,3.0,1,22,0,249.0,1,8,633.875,0.0990990990990991,2,1973068
651,1,630,99,66,2038.0,618,591,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,670.0,Baixo,96205-080,RS,Cidade_4416,1991-12-05,34,Credito Acessivel,2988.0,12.0,3.0,1,22,0,249.0,1,8,586.75,1.4776119402985075,0,1975884
625,1,625,99,100,2496.0,625,622,APTOS,Produtor_2259,Lancamento_0598,Autodesenvolvimento,384.0,Medio,60020-180,CE,Cidade_1883,1969-01-27,57,Credito Acessivel,1484.28,7.0,3.0,1,22,0,212.04,1,8,649.125,0.9801980198019802,1,1975937
658,4,673,99,94,5771.0,671,674,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,340.0,Medio,80730-380,PR,Cidade_1555,1978-09-28,47,Antecipacao Produtor,2988.0,12.0,3.0,1,22,0,249.0,1,8,1080.5,1.0421052631578946,1,1975948
625,2,622,99,80,3122.0,617,625,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,420.0,Medio,87710-310,PR,Cidade_3810,1972-08-06,53,Credito Acessivel,2988.0,12.0,3.0,1,22,0,249.0,1,8,724.0,1.2222222222222223,1,1972702
555,1,540,99,100,3720.0,556,510,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,298.0,Alto,85812-220,PR,Cidade_1208,1986-11-08,39,Credito Acessivel,2988.0,12.0,3.0,1,22,0,249.0,1,8,760.125,0.9801980198019802,2,1893999
677,1,666,99,100,3265.0,651,661,APTOS,Produtor_0261,Lancamento_3286,Mentoria,662.0,Baixo,08140-200,SP,Cidade_5362,1980-12-13,45,Credito Acessivel,2038.8,12.0,3.0,1,22,0,169.9,1,8,765.0,0.9801980198019802,0,1975833
628,6,662,99,97,4933.0,648,644,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,298.0,Alto,60876-650,CE,Cidade_1883,1982-06-30,43,Credito Acessivel,2988.0,12.0,3.0,1,22,0,249.0,1,8,964.625,1.010204081632653,2,1975928
643,7,631,99,100,1528.0,609,570,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,543.0,Medio,65930-000,MA,Cidade_0445,1991-02-22,34,Credito Acessivel,2988.0,12.0,3.0,1,22,0,249.0,1,8,523.375,0.9801980198019802,1,1975969
593,1,548,99,47,1742.0,543,521,APTOS,Produtor_0261,Lancamento_3286,Mentoria,198.0,Alto,14883-124,SP,Cidade_2634,1985-10-21,40,Credito Acessivel,2038.8,12.0,3.0,1,22,0,169.9,1,8,511.75,2.0625,2,1973775
541,5,512,99,0,3079.0,553,569,APTOS,Produtor_2160,Lancamento_2993,Mentoria,349.0,Medio,13058191,SP,Cidade_1015,1971-03-03,54,Credito Acessivel,2644.0,10.0,3.0,1,22,0,264.4,1,8,669.75,99.0,1,1975988
625,2,557,99,100,2971.0,590,623,APTOS,Produtor_0212,Lancamento_0306,Outros,362.0,Medio,88210-000,SC,Cidade_4142,1965-12-01,60,Credito Acessivel,3722.64,8.0,3.0,1,22,0,465.33,1,8,695.875,0.9801980198019802,1,1975995
547,6,573,99,11,1212.0,578,559,APTOS,Produtor_1348,Lancamento_1822,Empreendedor,305.0,Medio,69090-775,AM,Cidade_3082,1965-04-23,60,Credito Acessivel,506.52,6.0,3.0,1,22,0,84.42,1,8,448.125,8.25,1,1975880
532,2,513,99,0,2021.0,518,483,APTOS,Produtor_0261,Lancamento_3286,Mentoria,294.0,Alto,08744-050,SP,Cidade_3306,1986-11-25,39,Credito Acessivel,1942.56,9.0,3.0,1,22,0,215.84,1,8,521.0,99.0,2,1975346
574,1,567,99,75,5174.0,560,552,APTOS,Produtor_0723,Lancamento_1539,Empreendedor,220.0,Alto,08031-030,SP,Cidade_5362,1985-10-20,40,Credito Acessivel,1485.6,12.0,3.0,1,22,0,123.8,1,8,950.25,1.3026315789473684,2,1817676
625,4,625,2,91,15079.0,625,545,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,294.0,Alto,88331-020,SC,Cidade_0507,1980-12-29,45,Antecipacao Produtor,2988.0,12.0,3.0,1,22,0,249.0,1,8,2199.5,0.0217391304347826,2,1975923
552,1,529,99,82,2462.0,524,554,APTOS,Produtor_0723,Lancamento_1539,Empreendedor,345.0,Medio,72878-060,GO,Cidade_5754,1993-12-07,32,Credito Acessivel,1485.6,12.0,3.0,1,22,0,123.8,1,8,600.375,1.1927710843373494,1,1975975
568,1,572,99,100,2922.0,548,504,APTOS,Produtor_0911,Lancamento_1838,Empreendedor,313.0,Medio,11700-060,SP,Cidade_4205,1990-02-07,35,Credito Acessivel,2964.0,12.0,3.0,1,22,0,247.0,1,8,664.25,0.9801980198019802,1,1975979
664,6,662,2,95,15605.0,634,604,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,497.0,Medio,68371-163,PA,Cidade_0138,1989-12-06,36,Credito Acessivel,2988.0,12.0,3.0,1,22,0,249.0,1,8,2284.0,0.0208333333333333,1,1975785
528,3,514,99,30,4507.0,548,558,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,120.0,Alto,75064-270,GO,Cidade_0264,1995-07-20,30,Credito Acessivel,2988.0,12.0,3.0,1,22,0,249.0,1,8,848.375,3.193548387096774,2,1974935
576,3,625,99,48,2161.0,575,563,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,225.0,Alto,13905764,SP,Cidade_0200,1992-09-04,33,Credito Acessivel,2988.0,12.0,3.0,1,22,0,249.0,1,8,581.25,2.020408163265306,2,1975537
516,1,510,99,43,12439.0,525,493,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,161.0,Alto,37464-000,MG,Cidade_2473,1984-06-25,41,Credito Acessivel,2988.0,12.0,3.0,1,22,0,249.0,1,8,1828.25,2.25,2,1975805
525,1,554,99,87,1778.0,529,530,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,220.0,Alto,89226-726,SC,Cidade_2758,1973-06-07,52,Credito Acessivel,2988.0,12.0,3.0,1,22,0,249.0,1,8,512.875,1.125,2,1975951
531,4,513,99,19,4901.0,530,497,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,176.0,Alto,74855-270,GO,Cidade_2012,1981-02-16,44,Credito Acessivel,2988.0,12.0,3.0,1,22,0,249.0,1,8,886.75,4.95,2,1975864
744,2,660,99,95,5551.0,647,660,APTOS,Produtor_0261,Lancamento_3286,Mentoria,301.0,Medio,13097-105,SP,Cidade_1015,1996-01-16,30,Credito Acessivel,2038.8,12.0,3.0,1,22,0,169.9,1,8,1057.25,1.03125,1,1975053
625,3,623,99,58,2704.0,550,584,APTOS,Produtor_0911,Lancamento_1838,Empreendedor,359.0,Medio,72002034,DF,Cidade_0764,1986-08-22,39,Credito Acessivel,2964.0,12.0,3.0,1,22,0,247.0,1,8,655.75,1.6779661016949152,1,1972604
530,1,498,99,83,2187.0,527,528,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,365.0,Medio,87210-250,PR,Cidade_1314,1989-01-08,37,Antecipacao Produtor,2988.0,12.0,3.0,1,22,0,249.0,1,8,556.625,1.1785714285714286,1,1975737
529,5,506,99,31,2000.0,544,541,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,223.0,Alto,89245-000,SC,Cidade_0329,1986-06-18,39,Credito Acessivel,2988.0,12.0,3.0,1,22,0,249.0,1,8,531.875,3.09375,2,1973337
553,2,571,99,44,3151.0,509,484,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,149.0,Alto,25255-080,RJ,Cidade_1695,1989-08-21,36,Credito Acessivel,2988.0,12.0,3.0,1,22,0,249.0,1,8,676.625,2.2,2,1976000
650,3,676,99,30,4973.0,640,633,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,615.0,Medio,93010-070,RS,Cidade_5330,1983-08-12,42,Antecipacao Produtor,2865.33,9.0,3.0,1,22,0,318.37,1,8,963.0,3.193548387096774,1,1975382
527,1,466,99,84,2258.0,493,465,APTOS,Produtor_0721,Lancamento_1602,Autoconhecimento,239.0,Alto,83606-100,PR,Cidade_1033,2001-07-24,24,Credito Acessivel,2276.4,12.0,3.0,1,22,0,189.7,1,8,549.125,1.1647058823529413,2,1972603
631,3,637,99,88,1824.0,629,619,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,198.0,Alto,15610-490,SP,Cidade_1837,1994-07-20,31,Credito Acessivel,2988.0,12.0,3.0,1,22,0,249.0,1,8,566.25,1.1123595505617978,2,1972931
718,2,709,2,87,5151.0,662,649,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,448.0,Medio,88220-000,SC,Cidade_2492,1971-08-14,54,Antecipacao Produtor,2988.0,12.0,3.0,1,22,0,249.0,1,8,997.5,0.0227272727272727,1,1972657
545,2,551,99,100,2042.0,553,517,APTOS,Produtor_0261,Lancamento_3286,Mentoria,132.0,Alto,16705-406,SP,Cidade_2099,1990-01-13,36,Credito Acessivel,2006.4,11.0,3.0,1,22,0,182.4,1,8,551.125,0.9801980198019802,2,1976034
529,1,572,99,0,1809.0,545,522,APTOS,Produtor_0274,Lancamento_3988,Empreendedor,260.0,Alto,54767-457,PE,Cidade_0984,1985-04-12,40,Credito Acessivel,1159.84,8.0,3.0,1,22,0,144.98,1,8,509.625,99.0,2,1976021
621,6,661,99,0,1598.0,619,642,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,489.0,Medio,39401-364,MG,Cidade_3346,1954-02-20,71,Antecipacao Produtor,2988.0,12.0,3.0,1,22,0,249.0,1,8,530.75,99.0,1,1973064
1,99,1,99,999,500.0,1,1,APTOS,Produtor_0111,Lancamento_3919,Mentoria,0.0,Outros,29164044,ES,Cidade_4887,1994-10-27,31,Credito Acessivel,3920.56,7.0,3.0,1,22,0,560.08,1,8,212.625,0.099,-1,1975684
595,9,690,2,100,29304.0,625,534,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,688.0,Baixo,66077-385,PA,Cidade_0627,1973-04-01,52,Antecipacao Produtor,2988.0,12.0,3.0,1,22,0,249.0,1,8,3982.375,0.0198019801980198,0,1975913
666,2,639,99,91,1847.0,623,619,APTOS,Produtor_0686,Lancamento_4424,Empreendedor,413.0,Medio,83218-290,PR,Cidade_3801,1993-11-10,32,Credito Acessivel,317.97,3.0,3.0,1,22,0,105.99,1,8,573.25,1.076086956521739,1,1976033
563,2,625,99,998,5000.0,600,625,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,236.0,Alto,44823468,BA,Cidade_1113,1973-10-02,52,Antecipacao Produtor,2988.0,12.0,3.0,1,22,0,249.0,1,8,1064.0,0.0990990990990991,2,1975773
595,1,519,99,100,2584.0,554,494,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,313.0,Medio,24310-210,RJ,Cidade_3468,1979-01-02,47,Antecipacao Produtor,2988.0,12.0,3.0,1,22,0,249.0,1,8,618.25,0.9801980198019802,1,1975226
548,1,604,99,48,1636.0,577,578,APTOS,Produtor_0444,Lancamento_0467,Mentoria,332.0,Medio,64535-000,PI,Cidade_2335,1992-06-22,33,Credito Acessivel,659.46,6.0,3.0,1,22,0,109.91,1,8,511.375,2.020408163265306,1,1976045
620,4,672,99,100,4937.0,696,720,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,908.0,Baixo,25809-240,RJ,Cidade_5605,1991-01-11,35,Antecipacao Produtor,2988.0,12.0,3.0,1,22,0,249.0,1,8,981.0,0.9801980198019802,0,1975241
618,3,629,99,998,2063.0,640,686,APTOS,Produtor_0261,Lancamento_3286,Mentoria,457.0,Medio,13323-022,SP,Cidade_4582,1961-10-08,64,Credito Acessivel,2038.8,12.0,3.0,1,22,0,169.9,1,8,717.0,0.0990990990990991,1,1975953
506,1,613,99,999,1518.0,569,577,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,513.0,Medio,72896-124,GO,Cidade_1317,2006-09-16,19,Antecipacao Produtor,2988.0,12.0,3.0,1,22,0,249.0,1,8,610.25,0.099,1,1975424
698,2,756,99,100,2405.0,718,655,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,912.0,Baixo,86706-198,PR,Cidade_0323,1968-01-09,58,Antecipacao Produtor,1792.8,12.0,3.0,1,22,0,149.4,1,8,679.125,0.9801980198019802,0,1971966
597,2,604,99,100,4401.0,581,579,APTOS,Produtor_0480,Lancamento_0050,Autodesenvolvimento,334.0,Medio,66630-140,PA,Cidade_0627,1989-09-21,36,Credito Acessivel,1741.52,8.0,3.0,1,22,0,217.69,1,8,870.375,0.9801980198019802,1,1975860
575,1,579,99,47,2517.0,528,462,APTOS,Produtor_0723,Lancamento_1539,Empreendedor,225.0,Alto,31515220,MG,Cidade_0618,1981-05-17,44,Credito Acessivel,1485.6,12.0,3.0,1,22,0,123.8,1,8,601.0,2.0625,2,1976072
491,1,459,99,4,1552.0,563,585,APTOS,Produtor_1734,Lancamento_0279,Mentoria,235.0,Alto,36530-000,MG,Cidade_5280,1998-03-07,27,Credito Acessivel,2106.12,12.0,3.0,1,22,0,175.51,1,8,469.25,19.8,2,1964954
582,2,575,99,52,3069.0,549,589,APTOS,Produtor_2160,Lancamento_2993,Mentoria,279.0,Alto,06186-012,SP,Cidade_3653,1968-11-06,57,Credito Acessivel,2730.36,12.0,3.0,1,22,0,227.53,1,8,689.625,1.8679245283018868,2,1976046
659,2,735,2,100,3717.0,701,672,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,836.0,Baixo,24730-170,RJ,Cidade_5283,1978-10-29,47,Credito Acessivel,2988.0,12.0,3.0,1,22,0,249.0,1,8,823.5,0.0198019801980198,0,1976073
554,1,563,99,72,4312.0,539,503,APTOS,Produtor_0256,Lancamento_0430,Empreendedor,277.0,Alto,15050100,SP,Cidade_5307,1988-11-16,37,Credito Acessivel,3211.8,3.0,3.0,1,22,0,1070.6,1,8,830.375,1.356164383561644,2,1975593
625,3,618,99,100,7936.0,625,625,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,371.0,Medio,09132-000,SP,Cidade_4768,1984-02-20,41,Credito Acessivel,2988.0,12.0,3.0,1,22,0,249.0,1,8,1328.875,0.9801980198019802,1,1976106
711,3,727,99,100,2187.0,679,659,APTOS,Produtor_0261,Lancamento_3285,Mentoria,593.0,Medio,90030-143,RS,Cidade_4138,1974-02-03,51,Credito Acessivel,1974.3,10.0,3.0,1,22,0,197.43,1,8,645.625,0.9801980198019802,1,1975682
481,1,484,99,56,1792.0,471,428,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,198.0,Alto,20770-090,RJ,Cidade_4446,1985-05-25,40,Credito Acessivel,2988.0,12.0,3.0,1,22,0,249.0,1,8,476.5,1.736842105263158,2,1972940
640,4,719,99,100,5419.0,687,682,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,766.0,Baixo,75907-015,GO,Cidade_4437,1997-02-22,28,Antecipacao Produtor,2988.0,12.0,3.0,1,22,0,249.0,1,8,1043.75,0.9801980198019802,0,1976053
499,3,476,99,0,3415.0,494,515,APTOS,Produtor_0531,Lancamento_4564,Outros,201.0,Alto,89203-460,SC,Cidade_2758,1984-09-09,41,Credito Acessivel,1985.76,12.0,3.0,1,22,0,165.48,1,8,687.625,99.0,2,1976139
543,1,597,99,100,1507.0,571,505,APTOS,Produtor_0231,Lancamento_0645,Outros,294.0,Alto,36780-000,MG,Cidade_0415,1986-07-06,39,Credito Acessivel,709.14,6.0,3.0,1,22,0,118.19,1,8,490.375,0.9801980198019802,2,1976126
588,4,591,99,100,2000.0,555,509,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,323.0,Medio,72243-154,DF,Cidade_0764,1968-04-15,57,Antecipacao Produtor,2988.0,12.0,3.0,1,22,0,249.0,1,8,555.75,0.9801980198019802,1,1976079
478,1,459,99,0,1400.0,513,506,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,292.0,Alto,57313-340,AL,Cidade_0321,1983-12-01,42,Antecipacao Produtor,2988.0,12.0,3.0,1,22,0,249.0,1,8,432.0,99.0,2,1976135
555,1,498,99,49,1834.0,553,595,APTOS,Produtor_0723,Lancamento_1539,Empreendedor,317.0,Medio,72871-150,GO,Cidade_5754,1998-02-05,27,Credito Acessivel,1485.6,12.0,3.0,1,22,0,123.8,1,8,523.0,1.98,1,1976113
672,5,686,99,100,2684.0,685,714,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,931.0,Baixo,89110-526,SC,Cidade_1958,1967-09-15,58,Credito Acessivel,2988.0,12.0,3.0,1,22,0,249.0,1,8,705.625,0.9801980198019802,0,1975122
489,1,507,99,0,7504.0,484,464,APTOS,Produtor_0261,Lancamento_3286,Mentoria,276.0,Alto,04608-011,SP,Cidade_5362,1967-08-19,58,Credito Acessivel,2038.8,12.0,3.0,1,22,0,169.9,1,8,1193.5,99.0,2,1976151
529,3,547,99,100,2530.0,496,473,APTOS,Produtor_0667,Lancamento_2423,Outros,293.0,Alto,81170-754,PR,Cidade_1555,1990-11-18,35,Credito Acessivel,2606.28,12.0,3.0,1,22,0,217.19000000000003,1,8,597.125,0.9801980198019802,2,1975964
652,8,732,99,100,2520.0,677,596,APTOS,Produtor_1958,Lancamento_3691,Empreendedor,679.0,Baixo,58051-840,PB,Cidade_2785,1973-09-30,52,Credito Acessivel,2069.28,9.0,3.0,1,22,0,229.92,1,8,673.0,0.9801980198019802,0,1971447
683,5,721,2,100,6616.0,695,730,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,813.0,Baixo,32800-694,MG,Cidade_1746,1986-04-21,39,Antecipacao Produtor,2988.0,12.0,3.0,1,22,0,249.0,1,8,1194.0,0.0198019801980198,0,1976003
625,6,624,99,53,10215.0,573,558,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,326.0,Medio,60811-020,CE,Cidade_1800,1980-11-05,45,Antecipacao Produtor,1792.8,12.0,3.0,1,22,0,149.4,1,8,1594.125,1.8333333333333333,1,1976152
531,1,486,99,66,2583.0,565,601,APTOS,Produtor_1865,Lancamento_2119,Mentoria,423.0,Medio,32412-303,MG,Cidade_2234,1984-09-23,41,Credito Acessivel,2354.28,12.0,3.0,1,22,0,196.19000000000003,1,8,616.5,1.4776119402985075,1,1972357
521,6,456,99,42,17950.0,526,527,APTOS,Produtor_1240,Lancamento_2451,Outros,273.0,Alto,03630-050,SP,Cidade_5362,1991-10-07,34,Credito Acessivel,2006.88,12.0,3.0,1,22,0,167.24,1,8,2515.875,2.302325581395349,2,1976023
475,2,489,99,100,3230.0,521,508,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,332.0,Medio,68501-660,PA,Cidade_3112,1968-05-13,57,Antecipacao Produtor,2988.0,12.0,3.0,1,22,0,249.0,1,8,678.0,0.9801980198019802,1,1975497
572,1,622,2,78,4870.0,581,600,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,709.0,Baixo,93700000,RS,Cidade_1025,1980-11-27,45,Antecipacao Produtor,2988.0,12.0,3.0,1,22,0,249.0,1,8,915.75,0.0253164556962025,0,1556101
633,5,719,2,85,6038.0,677,636,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,296.0,Alto,14403-138,SP,Cidade_1893,1981-10-13,44,Antecipacao Produtor,2988.0,12.0,3.0,1,22,0,249.0,1,8,1099.375,0.0232558139534883,2,1975631
519,1,532,99,999,1650.0,487,495,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,193.0,Alto,19915-772,SP,Cidade_3662,1986-07-28,39,Credito Acessivel,2988.0,12.0,3.0,1,22,0,249.0,1,8,597.75,0.099,2,1970555
623,1,620,99,91,2193.0,585,607,APTOS,Produtor_0261,Lancamento_3286,Mentoria,363.0,Medio,11082-240,SP,Cidade_4822,1976-05-08,49,Credito Acessivel,2038.8,12.0,3.0,1,22,0,169.9,1,8,602.375,1.076086956521739,1,1973424
576,2,516,99,8,3934.0,532,472,APTOS,Produtor_2160,Lancamento_2993,Mentoria,242.0,Alto,74423-342,GO,Cidade_2012,1990-03-07,35,Credito Acessivel,2730.36,12.0,3.0,1,22,0,227.53,1,8,767.375,11.0,2,1975674
596,7,600,2,100,3006.0,574,505,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,333.0,Medio,20550-012,RJ,Cidade_4446,1972-01-27,54,Antecipacao Produtor,2988.0,12.0,3.0,1,22,0,249.0,1,8,673.75,0.0198019801980198,1,1972896
653,2,642,99,999,2289.0,636,626,APTOS,Produtor_2085,Lancamento_3887,Emagrecimento,545.0,Medio,88230000,SC,Cidade_1083,1980-02-01,46,Credito Acessivel,957.8,10.0,3.0,1,22,0,95.78,1,8,743.25,0.099,1,1971050
563,9,385,99,100,4131.0,472,585,APTOS,Produtor_1240,Lancamento_2451,Outros,377.0,Medio,12287-010,SP,Cidade_1257,1973-09-06,52,Credito Acessivel,1943.3,10.0,3.0,1,22,0,194.33,1,8,793.0,0.9801980198019802,1,1972644
612,6,591,2,100,18318.0,618,625,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,600.0,Medio,03112-040,SP,Cidade_5362,1957-10-12,68,Credito Acessivel,2865.33,9.0,3.0,1,22,0,318.37,1,8,2609.0,0.0198019801980198,1,1975642
551,4,557,99,998,2132.0,571,569,APTOS,Produtor_1958,Lancamento_3691,Empreendedor,292.0,Alto,91510-590,RS,Cidade_4138,1979-05-17,46,Credito Acessivel,2171.88,12.0,3.0,1,22,0,180.99,1,8,685.125,0.0990990990990991,2,1974142
